adult,backdrop_path,domestic_gross,domestic_openening,duration_minutes,genre_ids,id,imdb_id,international_gross,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,worldwide_gross
False,/dzY2ZYyPRbXcw8UOupHK3V5VQYk.jpg,,,,[10749],912649,tt1852099,,nl,Des jours plus belles que la nuit,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",293.468,/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg,,Skin. Like. Sun.,False,6.5,20,
False,/aFDYcmwEWRiEh58Ri1tMpCUWPBp.jpg,,,,"[10770, 10751, 35, 27, 16]",912649,tt33404610,,en,SpongeBob Squarepants: Kreepaway Kamp,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!",415.165,/blRsgsexoBqnjcEJkV8beKAVT6J.jpg,,SpongeBob Squarepants: Kreepaway Kamp,False,7.132,53,
False,/3CXCdAhvHefOUztcUMboPQJskWP.jpg,,,97.0,[53],912649,tt11950888,,en,Cellar Door,"Looking for a fresh start after a miscarriage, a couple find themselves being gifted the house of their dreams with one caveat - they can never open the cellar door. Whether they can live without knowing triggers shocking consequences.",337.252,/9vasnPh69RoUg9oUpzXoErMVDB7.jpg,,Cellar Door,False,6.4,38,
False,/tCKWksaQI8XkAQLVou0AlGab5S6.jpg,,,85.0,"[28, 878]",912649,tt28096092,,en,Transmorphers: Mech Beasts,"20 years after the events of Transmorphers, a newer, more advanced species of alien robot descends on a rebuilt Earth, threatening once again to destroy the planet.",469.806,/oqhaffnQqSzdLrYAQA5W4IdAoCX.jpg,,Transmorphers: Mech Beasts,False,5.467,30,
False,/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg,111149917.0,33715801.0,104.0,"[35, 14, 10751]",912649,tt11152168,79159790.0,en,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",387.349,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,2024-05-08 00:00:00,IF,False,7.272,998,190309707.0
False,/zGLQmrmIB56kMZPnzqReIOBay1B.jpg,5404378.0,2697850.0,104.0,"[28, 35, 80]",912649,tt0327785,523973.0,en,The Killer's Game,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.",314.734,/4bKlTeOUr5AKrLky8mwWvlQqyVd.jpg,2024-09-12 00:00:00,The Killer's Game,False,6.782,110,5928351.0
False,/hPIWQT70wQK6akqfLXByEvr62u0.jpg,,,101.0,"[28, 53, 27, 878]",912649,tt25808194,6283415.0,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",418.161,/nUKfbKv4RD1YxlsNWd0BwabEf3P.jpg,2024-07-12 00:00:00,Project Silence,False,7.1,224,6283415.0
False,/5tqkP8NNWdteskVBYPRXE6h82ts.jpg,106789.0,16368.0,109.0,[18],912649,tt8550054,287035.0,sv,Pleasure,"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",319.573,/7Z2K08J0WantJHNa0vLTOmii41l.jpg,2021-10-20 00:00:00,Pleasure,False,6.2,544,393824.0
False,/1wP1phHo2CROOqzv7Azs0MT5esU.jpg,91956547.0,24006629.0,101.0,"[16, 35, 10751, 12, 28]",912649,tt5779228,144320979.0,en,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",361.635,/p6AbOJvMQhBmffd0PIv0u8ghWeY.jpg,2024-05-01 00:00:00,The Garfield Movie,False,7.111,1081,257211519.0
False,/rivlyJuBKNnSgzOU0GkEWIuawjt.jpg,,,91.0,"[28, 18, 53]",912649,tt21265054,428930.0,nl,Invasie,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Navy recruits must figure out what is the right thing to do.",416.262,/s2KE27j9cWDSJKYOg4KxXDwnoiv.jpg,2024-04-11 00:00:00,Invasion,False,4.9,9,428930.0
False,/l8OyAXEp5FKZWmDhqJMbiwAEvz.jpg,10306106.0,4449065.0,101.0,"[27, 18]",912649,tt14415204,6105218.0,en,Never Let Go,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",386.805,/3EpZ2ksjijmdr8BhISP03PYzNFW.jpg,2024-09-18 00:00:00,Never Let Go,False,6.2,196,16411324.0
False,/4z88bpDf7aqZcYkLDDEIdj8TfZU.jpg,193590620.0,57989905.0,94.0,"[16, 10751, 14, 28]",912649,tt21692408,354044055.0,en,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",340.454,/kDp1vUBnMpe8ak4rjgl3cLELqjU.jpg,2024-03-06 00:00:00,Kung Fu Panda 4,False,7.09,2696,547634675.0
False,/zAqBIeO71BFL7bAtP5TFzVjVamy.jpg,148518266.0,50016652.0,130.0,"[10749, 18]",912649,tt10655524,200955523.0,en,It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",383.356,/AjV6jFJ2YFIluYo4GQf13AA1tqu.jpg,2024-08-07 00:00:00,It Ends with Us,False,7.229,1031,349473789.0
False,/8jujdLr4OAQoWGgfNmaE4RR0mqb.jpg,,,105.0,"[10749, 35, 10770]",912649,tt20502488,,en,Meet Me Next Christmas,"On a quest to meet the man of her dreams, a hopeless romantic races across New York City to find a ticket to a sold-out Pentatonix Christmas concert.",345.616,/tPRH0Rm00esNefnI1ZxQqTTIpzJ.jpg,,Meet Me Next Christmas,False,6.2,96,
False,/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,36931420.0,11397595.0,110.0,"[27, 53]",912649,tt27534307,39811836.0,en,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",295.916,/fDtkrO2OAF8LKQTdzYmu1Y7lCLB.jpg,2024-09-11 00:00:00,Speak No Evil,False,7.3,909,76743256.0
False,/wB8HiUiFWo1EsxrdvB6bsMNW81g.jpg,,,144.0,"[28, 80, 53]",912649,tt28349451,,id,The Shadow Strays,"Skilled in the art of killing, a young assassin defies her mentor to save a boy from a ruthless crime syndicate — and she'll destroy anyone in her path.",367.046,/cfkcrKySRyJiIdLo6c6kNSyLFh7.jpg,,The Shadow Strays,False,7.378,143,
False,/h9YlRHAZWOWtGonllmj6JJg1FrE.jpg,805091.0,426776.0,98.0,"[28, 12, 16, 10751, 14]",912649,tt7093904,5387725.0,zh,Dragonkeeper,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",311.089,/ggZGnJLzO3BTu7ysuuIzou3Oex5.jpg,2024-04-11 00:00:00,Dragonkeeper,False,7.441,135,6192816.0
False,/hLYH6wbi3Mgscdv2KuYcTdWGlUV.jpg,,,124.0,"[80, 28]",912649,tt15307234,683424.0,it,Diabolik chi sei?,"Captured by a ruthless gang of bank robbers, foes Diabolik and Ginko find themselves facing certain death. While Eva Kant and Altea forge an unlikely alliance to rescue their lovers, Diabolik reveals his mysterious past to the Inspector.",351.507,/1DAXwi4y941ryPoGbzUlFEEiPAo.jpg,2023-11-30 00:00:00,Diabolik - Who Are You?,False,6.312,101,683424.0
False,/7pa3mMBIHJXPJantNvlbyNVI5a1.jpg,,,,[28],912649,tt34136720,,es,Joni pata de conejo,,338.955,/a3nKPtKs7SRB6bdlaxPbD7f7eKJ.jpg,,Joni pata de conejo,False,6.5,5,
False,/iHYh4cdO8ylA3W0dUxTDVdyJ5G9.jpg,171130165.0,58400788.0,145.0,"[878, 12, 28]",912649,tt11389872,226247985.0,en,Kingdom of the Planet of the Apes,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",328.92,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,2024-05-08 00:00:00,Kingdom of the Planet of the Apes,False,7.111,3177,397378150.0
False,/r5NvzqWUpOdy4eQ7OENzb73XY25.jpg,,,96.0,"[27, 53]",912649,tt27597410,216480.0,en,Bag of Lies,"Desperate to save his dying wife, Matt turns to The Bag, an ancient relic with dark magic. The cure demands a chilling ritual and strict rules. As his wife heals, Matt's sanity unravels, facing terrifying consequences.",378.36,/pPElE8npavUirQWmscJUGZyPiP6.jpg,2024-05-16 00:00:00,Bag of Lies,False,6.0,25,216480.0
False,/p4INKu77iuTG1o1a5N3Y9vqeEGq.jpg,533144.0,,93.0,"[27, 53]",912649,tt23330554,7049397.0,en,Winnie-the-Pooh: Blood and Honey 2,"Five months following the murders, Christopher Robin struggles to maintain a regular life while dealing with PTSD. However, deep within the 100-Acre-Wood, a destructive rage grows as Pooh, Piglet, Owl, and Tigger find their home and their lives endangered after their existence is revealed.",332.967,/2sADrLwMQof6yYmrJRSa04tFZuS.jpg,2023-07-20 00:00:00,Winnie-the-Pooh: Blood and Honey 2,False,6.2,271,7582541.0
False,/2KGxQFV9Wp1MshPBf8BuqWUgVAz.jpg,127306285.0,12453275.0,83.0,"[16, 28, 12, 35, 10751]",912649,tt6495056,172556919.0,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",316.374,/apQL85BMRgkBWQq6pBXKOLfCyaV.jpg,2023-12-06 00:00:00,Migration,False,7.437,1799,299863204.0
False,/rI9Mh0Q0XAtqTiSgKI0M2fflO1X.jpg,,,,"[16, 35]",912649,tt33130902,,en,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,319.591,/oEJC05CqPugMxC4rFu9r6r6vg6m.jpg,,The Bad Guys: Haunted Heist,False,7.2,82,
False,/mKOBdgaEFguADkJhfFslY7TYxIh.jpg,15482668.0,8601572.0,101.0,"[28, 878, 35]",912649,tt4978420,17495842.0,en,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",312.614,/3NPUQ6Ywayb5ES2IP1HWrDRt1Gc.jpg,2024-08-07 00:00:00,Borderlands,False,5.851,788,32978510.0
False,/7aPrv2HFssWcOtpig5G3HEVk3uS.jpg,267762265.0,81251415.0,122.0,"[53, 28]",912649,tt12584954,103200000.0,en,Twisters,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",353.266,/pjnD08FlMAIXsfOLKQbvmO0f0MD.jpg,2024-07-10 00:00:00,Twisters,False,6.944,1781,370962265.0
False,/6XjMwQTvnICBz6TguiDKkDVHvgS.jpg,138930553.0,52202495.0,99.0,"[27, 878, 53]",912649,tt13433802,122855769.0,en,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",330.945,/hU42CRk14JuPEdqZG3AWmagiPAP.jpg,2024-06-26 00:00:00,A Quiet Place: Day One,False,6.8,2113,261786322.0
False,/pcjWAV4Iw7sl3dpV1dfIoxbbTuu.jpg,,,90.0,"[878, 27, 53]",912649,tt14729020,332013.0,en,Double Blind,"After an experimental drug trial goes awry, the test subjects face a terrifying side effect: if you fall asleep you die. Trapped in an isolated facility, panic ensues as they try to escape and somehow stay awake.",335.417,/dGKQ4nPA5WDVbq2KdXkGpohEC7Y.jpg,2024-02-09 00:00:00,Double Blind,False,5.8,76,332013.0
False,/tkfrdplTT90xTYkjUgo1xaH97Ah.jpg,,,104.0,[18],912649,tt31079741,,id,Bila Esok Ibu Tiada,"It tells the story of a family with four children consisting of 1 boy and 3 girls. The four children are very dependent on their parents, especially their mother. Until one day, these four siblings had to accept the fate of their mother's passing.",277.115,/dUVhcxEPaTw8ns1Q7NgKGdy5ag4.jpg,,Bila Esok Ibu Tiada,False,8.0,1,
False,/4mN2sHsGBR7NEQaUU34S6VAnj97.jpg,242069.0,80787.0,100.0,"[28, 53, 80]",912649,tt31624258,14354718.0,ko,하이재킹,"Pilots Tae-in and Gyu-sik are set to fly to Gimpo. Under the guidance of flight attendant Ok-soon, passengers are busy boarding. However, shortly after takeoff, a homemade bomb explodes, turning the cabin into chaos.",303.497,/68jNkFi61MQjrJEqj2up5wZ4w5R.jpg,2024-01-08 00:00:00,Hijack 1971,False,6.146,72,14596787.0
False,/3C3LTPEdkH0la3LMbCEgMXzMHlh.jpg,,,99.0,"[80, 53, 28]",912649,tt22874848,209307.0,en,The Silent Hour,"While working a case as an interpreter, a hearing-impaired police detective must confront a group of criminals trying to eliminate a deaf murder witness in her apartment building.",318.872,/j736cRzBtEPCm0nHnpRN1prqiqj.jpg,2024-10-10 00:00:00,The Silent Hour,False,6.415,59,209307.0
False,/wNAhuOZ3Zf84jCIlrcI6JhgmY5q.jpg,67475791.0,26326462.0,148.0,"[28, 878, 12]",912649,tt12037194,106300000.0,en,Furiosa: A Mad Max Saga,"As the world fell, young Furiosa is snatched from the Green Place of Many Mothers and falls into the hands of a great Biker Horde led by the Warlord Dementus. Sweeping through the Wasteland they come across the Citadel presided over by The Immortan Joe. While the two Tyrants war for dominance, Furiosa must survive many trials as she puts together the means to find her way home.",307.447,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg,2024-05-22 00:00:00,Furiosa: A Mad Max Saga,False,7.534,3416,173775791.0
False,/iURqo6oIwbeegIwWXx5qrBsDcPk.jpg,17640924.0,6003197.0,90.0,"[10751, 12, 14, 35]",912649,tt1609486,14152120.0,en,Harold and the Purple Crayon,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",262.645,/qtW6bWUEqfPLaD6KnetIlSG4adf.jpg,2024-08-01 00:00:00,Harold and the Purple Crayon,False,7.0,190,31793044.0
False,/1MzBCKjwDyQg2Cu8XJR8Ox59sWY.jpg,1986415.0,690171.0,,"[16, 18]",912649,tt31711040,10574922.0,ja,ルックバック,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",258.148,/AgBNLcHFEXCRFZuKv0H8RWMxNAJ.jpg,2024-06-28 00:00:00,Look Back,False,8.017,121,12561337.0
False,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,188020017.0,47510360.0,169.0,"[12, 18, 878]",912649,tt0816692,542979784.0,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,221.178,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05 00:00:00,Interstellar,False,8.442,35593,730999801.0
False,/v23fWgJUEt8EMmvn19btIacxP8E.jpg,53401527.0,388166.0,77.0,"[10749, 14, 16]",912649,tt0121164,63835950.0,en,Corpse Bride,"In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living.",280.099,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,2005-09-16 00:00:00,Corpse Bride,False,7.6,9266,117237680.0
