,id,overview,popularity,release_date,title,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,runtime,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,domestic,international,worldwide
1368,817,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",29.423,1999-06-08,Austin Powers: The Spy Who Shagged Me,6.3,3290,33000000,"Adventure, Comedy, Crime, Science Fiction",tt0145660,"New Line Cinema, Eric's Boy",United States of America,95,First he fought for the Crown. Now he's fighting for the Family Jewels.,"Deutsch, English",54917604.0,206040086.0,0.0,14908534.0,0.0,72112193.0,0.0,4508289.0,206040086.0,107661208.0,313701294.0
1369,80278,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",26.923,2012-09-09,The Impossible,7.364,6240,45000000,"Drama, Thriller, History",tt1649419,"Summit Entertainment, Apaches Films, Mediaset España, Telecinco Cinema","Spain, United States of America",114,Nothing is more powerful than the human spirit.,"English, svenska, ภาษาไทย",143818.0,19019882.0,5654508.0,15782725.0,24599487.0,100256800.0,1975779.0,22766620.0,19019882.0,179067330.0,198087212.0
1370,10601,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.",28.167,2003-12-18,Peter Pan,7.166,2593,100000000,"Adventure, Fantasy, Family",tt0316396,"Universal Pictures, Columbia Pictures, Revolution Studios, Red Wagon Entertainment, Allied Stars","United Kingdom, United States of America",113,All children grow up except one.,"English, Français, , ελληνικά, Português",11139495.0,48462608.0,1590312.0,13140271.0,3404384.0,38887109.0,0.0,4259589.0,48462608.0,73512403.0,121975011.0
1371,504253,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",25.418,2018-09-01,I Want to Eat Your Pancreas,8.2,1542,0,"Animation, Drama, Romance",tt7236034,"ABC Animation, Aniplex, jeki, Futabasha, Studio VOLN, Tohan, The Asahi Shimbun",Japan,108,This is a story about an unforgettable spring...,日本語,111108.0,277019.0,3359454.0,29911732.0,48947.0,48947.0,,,277019.0,33470987.0,33748006.0
1372,614696,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",22.67,2020-06-24,#Alive,7.2,1811,6300000,"Action, Horror",tt10620868,"Lotte Entertainment, Zip Cinema, Perspective Pictures",South Korea,98,You must survive.,한국어/조선말,,,0.0,13416285.0,11640.0,15927.0,,,0.0,13432212.0,13432212.0
1373,16664,"Charts the troubled teenage years of students Yūichi Hasumi and Shūsuke Hoshino, exploring the shifting and complex power dynamics of their relationship against the backdrop of Yūichi's love for the dreamy and abstract music of pop star Lily Chou-Chou.",45.814,2001-10-06,All About Lily Chou-Chou,7.3,224,1250000,"Drama, Crime",tt0297721,"Rockwell Eyes, JVC, WOWOW, OORONG-SHA",Japan,146,Pain can take you in prison. The ether can set you free.,日本語,3064.0,26485.0,0.0,11597.0,,,,,26485.0,11597.0,39065.0
1374,88751,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",31.41,2008-07-10,Journey to the Center of the Earth,6.1,4773,45000000,"Action, Science Fiction, Adventure, Comedy, Family",tt0373051,"New Line Cinema, Walden Media, Journey Films",United States of America,93,Same Planet. Different World.,"English, Íslenska, Italiano",21018141.0,101704370.0,10231265.0,42437643.0,12654362.0,58183250.0,5109047.0,31984039.0,101704370.0,142528318.0,244232688.0
1375,353070,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",32.629,2017-04-06,Going in Style,6.704,2763,25000000,"Crime, Comedy",tt2568862,"Village Roadshow Pictures, New Line Cinema, De Line Pictures, RatPac Entertainment, Warner Bros. Pictures",United States of America,96,You're never too old to get even.,English,11932330.0,45018541.0,1963726.0,6519759.0,5633360.0,22285460.0,1680014.0,4780095.0,45018541.0,40200000.0,85218541.0
1376,290250,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,32.617,2016-05-15,The Nice Guys,7.1,7863,50000000,"Comedy, Crime, Action",tt3799694,"Silver Pictures, Waypoint Entertainment",United States of America,116,They're not that nice.,English,11203270.0,36261763.0,2199220.0,7773721.0,4780410.0,16713767.0,925733.0,2038967.0,36261763.0,35000000.0,71261763.0
1377,513310,"A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",32.616,2021-02-19,Boss Level,6.9,1598,45000000,"Action, Science Fiction, Thriller",tt7638348,"WarParty Films, Highland Film Group, Ingenious Media, EFO Films, Big Red Films, Diamond Film Productions, Edver Films, River Bay Films, The Fyzz, Scott Free Productions, MoviePass Films","United Kingdom, United States of America",101,Running out of time. And lives.,English,,,131404.0,1048237.0,216013.0,520205.0,110343.0,185381.0,0.0,1753823.0,1753823.0
1378,981063,"After leaving his family's sheep farm in the Australian outback, a young man joins his countrymen on the western front of World War I with hopes of helping expedite an end to the bloody conflict. But as war rages on, he is forced to grapple with the brutal realities of trench warfare, including a near-constant battle to keep himself alive—without leaving another man behind. Inspired by the real-life diary entries of local ANZACs, the feature film details the untold story of some of Australia’s greatest military victories.",32.591,2024-04-04,Before Dawn,6.7,31,0,"War, Drama, History",tt10869956,Prince-Wright Productions,Australia,101,War leaves scars. Heroes leave legends.,English,743.0,743.0,7774.0,189117.0,2318.0,2318.0,,,743.0,191435.0,192178.0
1379,55,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",28.139,2000-06-16,Amores Perros,7.631,2583,2000000,"Drama, Thriller",tt0245712,"Altavista Films, Zeta Film",Mexico,154,Love. Betrayal. Death.,Español,61047.0,5408467.0,14588.0,83526.0,116991.0,531029.0,,,5408467.0,15500000.0,20908467.0
1380,8055,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",28.882,2008-12-10,The Reader,7.5,3063,32000000,"Drama, Romance",tt0976051,"The Weinstein Company, Mirage Enterprises, Studio Babelsberg","Germany, United States of America",124,Behind the mystery lies a truth that will make you question everything you know.,"English, Deutsch, ελληνικά, Latin",168051.0,34194407.0,2294211.0,13103501.0,9087239.0,57661388.0,687030.0,3943190.0,34194407.0,74708079.0,108902486.0
1381,602269,"Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",45.508,2021-01-28,The Little Things,6.333,2469,30000000,"Drama, Crime, Thriller",tt10016180,"Warner Bros. Pictures, Gran Via Productions",United States of America,128,Some things never let us go.,English,4705527.0,15342746.0,2802053.0,8263423.0,1454759.0,4342460.0,211160.0,675370.0,15342746.0,15500000.0,30842746.0
1382,1677,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered coupling gospel and country together.",45.503,2004-10-29,Ray,7.4,1960,40000000,"Drama, Music",tt0350258,"Bristol Bay Productions, Universal Pictures, Anvil Films, Baldwin Entertainment Group",United States of America,152,The extraordinary life story of Ray Charles.,English,20039730.0,75331600.0,1049496.0,10311251.0,2995413.0,35615293.0,19111.0,1957731.0,75331600.0,48639776.0,123971376.0
1383,1597,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",45.464,2000-10-06,Meet the Parents,6.674,5875,55000000,"Comedy, Romance",tt0212338,"Universal Pictures, DreamWorks Pictures, Nancy Tenenbaum Films, Tribeca Productions",United States of America,108,First comes love. Then comes the interrogation.,English,28623300.0,166244045.0,2814991.0,11549612.0,2485789.0,64540453.0,,,166244045.0,164200000.0,330444045.0
1384,10019,"Jonathan Switcher, an unemployed artist, finds a job as an assistant window dresser for a department store. When Jonathan happens upon a beautiful mannequin he previously designed, she springs to life and introduces herself as Emmy, an Egyptian under an ancient spell. Despite interference from the store's devious manager, Jonathan and his mannequin fall in love while creating eye-catching window displays to keep the struggling store in business.",34.871,1987-02-13,Mannequin,6.9,723,6000000,"Comedy, Romance, Fantasy",tt0093493,"Gladden Entertainment, 20th Century Fox, The Cannon Group",United States of America,89,"Just because Jonathan's fallen in love with a piece of wood, it doesn't make him a dummy.",English,6001208.0,42721196.0,,,,,,,42721196.0,0.0,42721196.0
1385,49040,New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.,26.873,2012-08-08,The Bourne Legacy,6.223,5629,130000000,"Action, Thriller",tt1194173,"Universal Pictures, Relativity Media, Captivate Entertainment, dentsu, The Kennedy/Marshall Company",United States of America,135,There Was Never Just One,"English, Pусский",38142825.0,113203870.0,20589716.0,50754734.0,19755413.0,59540580.0,3154157.0,8964755.0,113203870.0,162940880.0,276144750.0
1386,60935,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",32.454,2011-10-12,The Thing,6.217,2881,35000000,"Horror, Science Fiction, Mystery",tt0905372,"Universal Pictures, Morgan Creek Entertainment, Strike Entertainment",United States of America,103,It's not human. Yet.,"English, Norsk, Dansk",8493665.0,16928670.0,2894606.0,5717749.0,3497528.0,7817759.0,333447.0,1041109.0,16928670.0,14576617.0,31505287.0
1387,60935,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",26.121,2011-10-12,The Thing,6.217,2881,35000000,"Horror, Science Fiction, Mystery",tt0905372,"Universal Pictures, Morgan Creek Entertainment, Strike Entertainment",United States of America,103,It's not human. Yet.,"English, Norsk, Dansk",8493665.0,16928670.0,2894606.0,5717749.0,3497528.0,7817759.0,333447.0,1041109.0,16928670.0,14576617.0,31505287.0
1388,751237,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",24.636,2022-03-18,Umma,5.4,289,3000000,"Horror, Mystery",tt13235822,"Raimi Productions, Stage 6 Films, Starlight Media",United States of America,83,A mother's love never dies,"English, 한국어/조선말",915290.0,2121025.0,76660.0,111568.0,,,,,2121025.0,111568.0,2232593.0
1389,50544,Dylan is done with relationships. Jamie decides to stop buying into the Hollywood clichés of true love. When the two become friends they decide to try something new and take advantage of their mutual attraction - but without any emotional attachment.,31.118,2011-07-21,Friends with Benefits,6.657,7877,35000000,"Romance, Comedy",tt1632708,Castle Rock Entertainment,United States of America,110,Some friends come with a happy ending.,English,18622150.0,55802754.0,7348779.0,20327995.0,14921678.0,51892140.0,3121770.0,14314194.0,55802754.0,93739491.0,149542245.0
1390,14199,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",35.615,2005-06-10,The Adventures of Sharkboy and Lavagirl,5.17,1490,50000000,"Adventure, Family, Science Fiction",tt0424774,Troublemaker Studios,United States of America,92,Smaller heroes. Just as super.,English,12500000.0,39177684.0,1672598.0,11129865.0,1547061.0,12012723.0,120002.0,9672383.0,39177684.0,32814971.0,71992655.0
1391,914206,"In the near future where emotions have become a threat, Gabrielle finally decides to purify her DNA in a machine that will immerse her in her past lives and rid her of any strong feelings. She then meets Louis and feels a powerful connection, as if she had known him forever.",35.68,2024-02-07,The Beast,6.2,120,8400000,"Drama, Science Fiction, Romance",tt14407336,"Les films du Bélier, My New Picture, Sons of Manual, ARTE France Cinéma, AMI, Jamal Zeinal Zade","Canada, France, Switzerland",146,,"English, Français",42823.0,413978.0,9850.0,67412.0,102575.0,188343.0,14982.0,91246.0,413978.0,347001.0,760979.0
1392,115929,"Adaptation of one of Benelux most famous children's novels. Tough prime school girl Akkie loves soccer and can be a real bully. Love is the only thing she's scared of. When Akkie is diagnosed with Leukemia, she has to fight for her life. On the verge of going to high school, Akkie has to allow love to enter her life, and thus gain courage to accept the inevitable.",45.339,2012-02-15,Cool Kids Don't Cry,8.0,259,0,"Family, Romance, Drama",tt1800372,"Bijker Film, Rinkel Film",Netherlands,105,,"Deutsch, Nederlands",,,,,239141.0,2505687.0,,,0.0,2505687.0,2505687.0
1393,180,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",45.329,2002-06-20,Minority Report,7.3,8639,102000000,"Science Fiction, Action, Thriller",tt0181689,"Digital Image Associates, Cruise/Wagner Productions, Blue Tulip Productions, Ronald Shusett/Gary Goldman Productions, Amblin Entertainment, 20th Century Fox, DreamWorks Pictures",United States of America,145,Everybody runs.,"English, svenska",35677125.0,132072926.0,7016313.0,78632081.0,8317595.0,101744047.0,0.0,10579525.0,132072926.0,226300000.0,358372926.0
1394,322,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,26.606,2003-10-07,Mystic River,7.741,6610,25000000,"Thriller, Crime, Drama, Mystery",tt0327056,"Warner Bros. Pictures, Village Roadshow Pictures, NPV Entertainment, Malpaso Productions",United States of America,138,"We bury our sins, we wash them clean.",English,640815.0,90135191.0,1459697.0,13331970.0,1269963.0,32000733.0,0.0,4474814.0,90135191.0,66460000.0,156595191.0
1395,1015303,"Socially awkward teenager Ryan discovers that the night his sister disappeared, she had played 'The Elevator Game' — a ritual conducted in an elevator in which players attempt to travel to another dimension using a set of rules found online. Ignoring warnings, he resolves to follow and find her.",24.892,2023-07-12,Elevator Game,4.8,115,0,Horror,tt14013772,"Fearworks, Buffalo Gal Pictures, MFM, Metrol Technology, Head Gear Films","Canada, United Kingdom, United States of America",94,Some doors should never be opened.,English,,,107746.0,276576.0,49121.0,93603.0,,,0.0,370179.0,370179.0
1396,931102,A washed-up stuntman and his stunt horse become an overnight social media sensation when their real-life fight with debt collectors goes viral.,27.134,2023-04-07,Ride On,7.4,324,0,"Action, Comedy, Drama, Family",tt15430628,"Alibaba Pictures Group, Hairun Pictures Company, China Film Group Corporation, Fosun Pictures, Hengdian Entertainment, Golden Network Asia","China, Hong Kong",126,The legend is back!,"广州话 / 廣州話, English, 普通话",64759.0,128950.0,24482.0,4389305.0,732758.0,1374420.0,15391.0,26055.0,128950.0,36129780.0,36258730.0
1397,1087421,,29.136,2024-08-23,Odio el verano,6.5,2,0,Comedy,tt26745482,Telecinco Cinema,Spain,0,,Español,,,,,931704.0,5583323.0,,,0.0,5792673.0,5792673.0
1398,938,Two bounty hunters both pursue a brutal and sadistic bandit of the name El Indio who has a massive bounty on his head.,33.849,1965-12-18,For a Few Dollars More,8.0,3938,600000,Western,tt0059578,"PEA, Constantin Film, Arturo González PC","Germany, Italy, Spain",132,"The man with no name is back... the man in black is waiting... a walking arsenal - he uncoils, strikes and kills!",Italiano,0.0,15000000.0,,,,,,,15000000.0,0.0,15000000.0
1399,10022,Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,27.099,2005-03-04,The Pacifier,6.1,3023,56000000,"Comedy, Family, Action",tt0395699,"Walt Disney Pictures, Spyglass Entertainment",United States of America,95,Welcome to the infantry.,English,30552694.0,113086868.0,2938926.0,17409068.0,7229650.0,44951818.0,129879.0,13199372.0,113086868.0,85550000.0,198636868.0
1400,10897,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",27.095,1994-08-05,The Little Rascals,6.8,1199,0,"Romance, Comedy, Family",tt0110366,"Universal Pictures, King World Entertainment, Amblin Entertainment",United States of America,82,Mischief loves company.,English,10028065.0,52125282.0,,,,,,,52125282.0,15183000.0,67308282.0
1401,792,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",31.343,1986-12-19,Platoon,7.741,4506,6000000,"Drama, War, Action",tt0091763,"Hemdale Film Corporation, Cinema 86, Cinema 84, Orion Pictures, Orion","United Kingdom, United States of America",120,The first casualty of war is innocence,"English, Tiếng Việt",241080.0,138530565.0,9365.0,15067.0,,,,,138530565.0,15067.0,138545632.0
1402,227719,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",32.281,2015-01-28,Project Almanac,6.779,2592,12000000,"Science Fiction, Thriller",tt2436386,"Insurge Pictures, Paramount Pictures, MTV Films, Platinum Dunes",United States of America,106,Today is better the second time around.,English,8310252.0,22348241.0,2327821.0,4518158.0,2514320.0,3632933.0,464854.0,1527510.0,22348241.0,10865000.0,33213241.0
1403,15566,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisits his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",45.186,2004-09-21,Surviving Christmas,5.7,520,45000000,"Comedy, Romance",tt0252028,"LivePlanet, Tall Trees Productions, DreamWorks Pictures",United States of America,91,,English,4441356.0,11663156.0,396525.0,1332628.0,189980.0,706028.0,0.0,1423875.0,11663156.0,3462531.0,15125687.0
1404,192141,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",32.263,2015-08-26,No Escape,6.921,2493,5000000,"Thriller, Action",tt1781922,"Living Films, Bold Films, Brothers Dowdle Productions","Thailand, United States of America",103,Survive together or die together,"Français, English, ภาษาไทย",8111264.0,27288872.0,1349591.0,2710214.0,3195295.0,7567432.0,1457986.0,4356319.0,27288872.0,27130000.0,54418872.0
1405,482373,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",32.235,2021-08-12,Don't Breathe 2,7.063,2546,10000000,"Thriller, Horror",tt6246322,"Ghost House Pictures, Stage 6 Films, Good Universe, Bad Hombre, Screen Gems",United States of America,98,Bad things happen to bad people.,English,10622473.0,32712950.0,1202960.0,3039567.0,2706729.0,6656613.0,637388.0,2262399.0,32712950.0,21072601.0,53785551.0
1406,5689,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",31.334,1980-07-05,The Blue Lagoon,6.163,1804,4500000,"Romance, Adventure",tt0080453,Columbia Pictures,United States of America,104,A story of natural love.,English,0.0,58853106.0,,,,,,,58853106.0,0.0,58853106.0
1407,518896,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",32.217,2022-08-05,Warriors of Future,7.0,406,0,"Drama, Action, Science Fiction",tt7375466,"One Cool Pictures, Media Asia Films, World Universal Culture Limited, iQIYI Pictures, Tianjin Maoyan Media, CMC Pictures, Shenzhen Film Studio","China, Hong Kong",101,,广州话 / 廣州話,,,2511463.0,10490328.0,,,,,0.0,10490328.0,10490328.0
1408,44115,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,32.21,2010-11-12,127 Hours,7.1,7463,18000000,"Adventure, Drama, Thriller",tt1542344,"Fox Searchlight Pictures, Pathé, Everest Entertainment, Cloud Eight Films, Decibel Films, DSP, Film4 Productions, Dune Entertainment, Big Screen Productions, Down Productions","France, United Kingdom, United States of America",94,There is no force more powerful than the will to live.,English,264851.0,18335230.0,4416476.0,10215301.0,8668580.0,25978925.0,923784.0,3697071.0,18335230.0,42403567.0,60738797.0
1409,227159,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",32.202,2014-11-12,Horrible Bosses 2,6.189,4093,42000000,Comedy,tt2170439,"New Line Cinema, BenderSpink, RatPac Entertainment",United States of America,108,New crime. Same tools.,English,15457418.0,54445357.0,4318078.0,11156868.0,8647531.0,24850445.0,446230.0,2465237.0,54445357.0,53200000.0,107645357.0
1410,734253,"7000 years ago, Ayodhya's Prince Raghava and Prince Sesh along with the Mighty Vanar Warriors travels to the island of Lanka with an aim to rescue Raghava's wife Janaki, who has been abducted by Lankesh, the king of Lanka.",32.18,2023-06-16,Adipurush,5.1,87,63000000,"Action, Adventure, Fantasy",tt12915716,"Retrophiles, T-Series, AA Films, UV Creations, People Media Factory",India,179,Celebrating Victory Of Good Over Evil,हिन्दी,,,114375.0,147201.0,346240.0,930751.0,,,0.0,1077952.0,1077952.0
1411,30789,"International terrorists attempt to kidnap a wealthy couple's child. Their plan comes unstuck when a deadly Black Mamba, sent by mistake instead of a harmless snake, escapes and the terrorists and several hostages are trapped in the boy's London home.",32.174,1981-11-28,Venom,5.6,78,0,"Horror, Thriller",tt0084854,"Morison Film Group, Venom Productions Limited",United Kingdom,93,"The kidnap that became a murder, that became a siege, that became a death trap.",English,0.0,5229643.0,,,,,,,5229643.0,0.0,5229643.0
1412,974292,A couple's lives are thrown into disarray when their daughter is cast opposite a controversial major star.,32.13,2024-10-25,Magpie,6.1,14,0,"Thriller, Drama",tt20202324,"Type 55 Films, Align, Werewolf Pictures","United Kingdom, United States of America",90,The darkest secrets always come to light.,English,,,,,4817.0,7785.0,,,0.0,7785.0,7785.0
1413,171274,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",32.13,2014-12-12,Inherent Vice,6.559,2465,20000000,"Drama, Mystery, Comedy",tt1791528,"Warner Bros. Pictures, IAC Films, JoAnne Sellar Productions, Ghoulardi Film Company",United States of America,149,Love usually leads to trouble.,English,328184.0,8110975.0,150868.0,524901.0,1763599.0,3652683.0,107276.0,213936.0,8110975.0,6700000.0,14810975.0
1414,587272,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",32.124,2019-08-02,Father There Is Only One,7.7,726,3400000,Comedy,tt9427166,"Bowfinger, Mama se fue de viaje la pelicula, Sony Pictures International Productions",Spain,95,,Español,,,,,1622566.0,15894372.0,78644.0,198691.0,0.0,16093063.0,16093063.0
1415,2268,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",32.123,2007-12-04,The Golden Compass,6.067,4494,180000000,"Adventure, Fantasy",tt0385752,"Depth of Field, New Line Cinema, Scholastic Productions, Ingenious Media","United Kingdom, United States of America",113,There are worlds beyond our own. The compass will show the way.,"Íslenska, English, Pусский, Français",26125000.0,70107728.0,23652519.0,92603746.0,40922972.0,176875396.0,3467100.0,23366027.0,70107728.0,302127136.0,372234864.0
1416,470044,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",32.122,2018-10-19,The Hate U Give,8.1,2113,23000000,"Crime, Drama",tt5580266,Temple Hill Entertainment,United States of America,133,Two worlds. One voice. No going back.,English,512035.0,29719483.0,68105.0,145487.0,2103609.0,4392374.0,,,29719483.0,5214526.0,34934009.0
1417,271954,"A pretty young girl falls for an enigmatic, shy man who sweeps her off her feet. She becomes pregnant but is not allowed to tell him. His advisers are adamant. Back home, they have set up a wedding with the daughter of an antagonistic family and marriage will put an end to the blood feud between them.",44.968,2013-11-15,Water and Fire,7.9,165,0,"Drama, Romance",tt3142958,,,113,,Türkçe,,,,,1367895.0,5919180.0,,,0.0,5919180.0,5919180.0
1418,24418,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",44.918,2009-10-23,Cirque du Freak: The Vampire's Assistant,5.832,1081,40000000,"Adventure, Fantasy, Action, Thriller",tt0450405,"Universal Pictures, Relativity Media, Depth of Field",United States of America,109,Meet Darren. He's sixteen going on immortal.,English,6293205.0,13869515.0,1687654.0,14392172.0,2540066.0,8081299.0,845203.0,2948397.0,13869515.0,25421868.0,39291383.0
1419,11187,"Eight years after seemingly destroying the killer doll, teen Andy Barclay is placed in a military school, and the spirit of Chucky returns to renew his quest and seek vengeance after being recreated from a mass of melted plastic.",33.562,1991-08-30,Child's Play 3,5.9,1571,13000000,"Horror, Thriller",tt0103956,Universal Pictures,United States of America,90,There comes a time to put away childhood things. But some things won't stay put!,English,5718940.0,14960255.0,,,,,,,14960255.0,5600000.0,20560255.0
1420,576784,"Romantic John the Fool and his friend Foal set out on a series of unpredictable adventures in different magical worlds. The two buddies will have to outsmart an evil tyrant king, catch the firebird, and find John’s true love.",25.575,2021-02-18,Upon the Magic Roads,6.7,228,8020000,"Adventure, Fantasy",tt11390180,"CTB Film Company, Russia-1, Cinema Foundation of Russia, Luminescence, CGF Films",Russia,100,,Italiano,,,3803396.0,15990882.0,,,,,0.0,15990882.0,15990882.0
1421,676547,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",28.333,2022-10-23,Prey for the Devil,6.92,912,0,"Horror, Thriller",tt9271672,"Lionsgate, Gold Circle Films, Confluence Productions",United States of America,93,It wants in.,English,7185126.0,19802293.0,802077.0,2475372.0,4092948.0,16004487.0,881405.0,6376777.0,19802293.0,24856636.0,44658929.0
