adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,,[],1184371,ja,Hitomi Tanaka 田中瞳 – PREMIUM CUTIE,CHD-027 – PREMIUM CUTIE,34.641,/uhVqhmAkNyYyqxdFR4x84KT1Mq3.jpg,,Hitomi Tanaka 田中瞳 – PREMIUM CUTIE,False,0.0,0,0,,,,Japan,0,100,Released,,日本語,,,,,,,,,,,,,,,,,
False,/57fhbxl9is7W7ur5v6UuvlNsoSg.jpg,"[35, 18]",840430,en,The Holdovers,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.",68.961,/VHSzNBTwxV8vh7wylo7O9CLdac.jpg,2023-10-27,The Holdovers,False,7.711,1523,13000000,"Comedy, Drama",tt14849194,"Miramax, Gran Via Productions",United States of America,42513270,133,Released,Discomfort and joy.,English,211093.0,20355375.0,412698.0,2770616.0,3451744.0,21000877.0,377460.0,1508162.0,,,20355375.0,25279655.0,45635030.0,,,,
False,/fk20GEABS36HZyPnUgWr4EX6eds.jpg,"[28, 12, 878]",131634,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",44.644,/lImKHDfExAulp16grYm8zD5eONE.jpg,2015-11-18,The Hunger Games: Mockingjay - Part 2,False,6.9,12452,160000000,"Action, Adventure, Science Fiction",tt1951266,"Lionsgate, Color Force, Studio Babelsberg","Germany, United States of America",653428261,137,Released,The fire will burn forever.,English,,,,,,,,,,,281723902.0,379732661.0,661456867.0,0.0,281723902.0,631720556.0,17433.0
False,/sxpcbJb6TYkpt9ZBaK1cUtmP4TY.jpg,"[35, 80, 18]",1574,en,Chicago,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,49.192,/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg,2002-12-10,Chicago,False,7.1,2588,45000000,"Comedy, Crime, Drama",tt0299658,"Miramax, Kalis Productions GmbH & Co. Zweite KG, The Producer Circle Co., Zadan / Meron Productions","Germany, Canada, United States of America",306776732,113,Released,"If you can't be famous, be infamous.","Magyar, English",,,,,,,,,,,170687518.0,136089848.0,306777366.0,0.0,170687518.0,267907698.0,25428.0
False,/dcqbt5j5K6oMnz2kdEpJY8iG20i.jpg,"[27, 35]",19994,en,Jennifer's Body,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",44.379,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,2009-09-18,Jennifer's Body,False,5.957,3789,16000000,"Horror, Comedy",tt1131734,"Fox Atomic, Dubiecki/Novick/Reitman Productions, Dune Entertainment",United States of America,31556061,102,Released,She's evil... and not just high school evil.,"Español, English",,,,,,,,,,,16204793.0,15351268.0,31558416.0,0.0,16204793.0,31523862.0,62141.0
False,/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,"[878, 28, 12]",320288,en,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",44.133,/cCTJPelKGLhALq3r51A9uMonxKj.jpg,2019-06-05,Dark Phoenix,False,5.981,6493,200000000,"Science Fiction, Action, Adventure",tt6565702,"Genre Films, Hutch Parker Entertainment, 20th Century Fox, TSG Entertainment, Marvel Entertainment",United States of America,252442974,114,Released,A Phoenix will rise. The X-Men will fall.,"English, Português, Pусский",32828348.0,65845974.0,28153871.0,50504242.0,18631279.0,46022704.0,9538195.0,21384403.0,31855249.0,59090000.0,65845974.0,186597000.0,252442974.0,,,,
False,/qX4tqz74SkP4H4Z9AeZhKWJ4bI7.jpg,"[14, 18]",7980,en,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",35.125,/sn0iDphRxQ7I6aLd9igIgACITak.jpg,2009-12-26,The Lovely Bones,False,7.1,4568,65000000,"Fantasy, Drama",tt0380510,"WingNut Films, DreamWorks Pictures, Film4 Productions","United Kingdom, New Zealand, United States of America",93600000,136,Released,The story of a life and everything that came after...,English,116616.0,44114232.0,3615821.0,18769395.0,8460976.0,23249437.0,1607635.0,5524282.0,,,44114232.0,49507108.0,93621340.0,,,,
False,/30TgnSvXiL7NQoQ5WWwHqw0FRhA.jpg,"[18, 10749]",48650,es,Habitación en Roma,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",47.374,/w90ItYf9qagQKVEBr1uFxPomAtf.jpg,2010-05-07,Room in Rome,False,6.409,722,0,"Drama, Romance",tt1263750,"Morena Films, Alicia Produce, Intervenciones Novo Film 2006, A.I.E., Wild Bunch","France, Spain",844281,109,Released,A night of passion that will change their lives.,"euskera, Italiano, Pусский, Español, English",,,29721.0,115516.0,260039.0,699087.0,10617.0,29678.0,,,0.0,844281.0,844281.0,,,,
False,/ww1eIoywghjoMzRLRIcbJLuKnJH.jpg,"[28, 53]",343611,en,Jack Reacher: Never Go Back,"When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",48.625,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,2016-10-19,Jack Reacher: Never Go Back,False,5.988,4841,60000000,"Action, Thriller",tt3393786,"Skydance Media, Huahua Media, Shanghai Film Group, TC Productions, Paramount Pictures","China, United States of America",162100000,118,Released,Never give in. Never give up. Never go back.,English,22872490.0,58697076.0,16667207.0,35187532.0,15318947.0,40317653.0,5107261.0,13023170.0,5530619.0,8968438.0,58697076.0,103449000.0,162146076.0,,,,
False,/3avI4nJ3WNweQFHa2UwRMOO8cbL.jpg,"[18, 27, 80]",74997,en,The Human Centipede 2 (Full Sequence),"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",44.373,/9YEUMnMhIjD5ek4zIqOhLSnTnJS.jpg,2011-10-06,The Human Centipede 2 (Full Sequence),False,4.799,1309,0,"Drama, Horror, Crime",tt1530509,Six Entertainment,Netherlands,170323,91,Released,100% medically INaccurate.,English,49456.0,141877.0,,,3442.0,7335.0,10347.0,21111.0,,,141877.0,28446.0,170323.0,,,,
False,/gmJOXle5QeOOVFEYOVBOkmIJUWV.jpg,"[878, 12, 18, 28]",871,en,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",45.869,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,1968-02-07,Planet of the Apes,False,7.7,3518,5800000,"Science Fiction, Adventure, Drama, Action",tt0063442,"APJAC Productions, 20th Century Fox",United States of America,32589624,112,Released,"Somewhere in the Universe, there must be something better than man!",English,,,,,,,,,,,32589624.0,9864.0,32600372.0,0.0,32589624.0,32599488.0,17289.0
False,/41QdmNKbwmVD7R6A7hMqMe9FYMy.jpg,"[28, 12, 53]",76163,en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",44.618,/4EBO8aIeP2bF1jGpwbuRS4CFMca.jpg,2012-08-08,The Expendables 2,False,6.347,6676,100000000,"Action, Adventure, Thriller",tt1764651,"Nu Image, Millennium Media, Lionsgate, Nu Boyana Film Studios, Thunder Road","Bulgaria, United States of America",314975955,103,Released,Back for War.,English,28591370.0,85028192.0,21533311.0,54404157.0,24724119.0,80149740.0,8517685.0,32727130.0,0.0,53090000.0,85028192.0,229947763.0,314975955.0,,,,
False,/xzIaIFXs14vr5BGoAQ2IJsQ60EB.jpg,"[14, 16, 28]",17581,ja,劇場版 NARUTO -ナルト- 疾風伝 絆,"A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.",68.718,/bBqEiQbbfyt4MWR3NhDZMbS4Wp8.jpg,2008-08-02,Naruto Shippuden the Movie: Bonds,False,7.2,472,0,"Fantasy, Animation, Action",tt1160524,Pierrot,Japan,10600000,90,Released,,日本語,,,2195818.0,10642859.0,,,,,,,0.0,10642859.0,10642859.0,,,,
False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,"[35, 80]",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",68.677,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,1998-03-06,The Big Lebowski,False,7.844,11126,15000000,"Comedy, Crime",tt0118715,"PolyGram Filmed Entertainment, Working Title Films, Gramercy Pictures","United Kingdom, United States of America",47010480,117,Released,"They figured he was a lazy, time-wasting slacker. They were right.","English, עִבְרִית, Español, Deutsch",,,,,,,,,,,19301403.0,28756022.0,48066565.0,0.0,19301403.0,19366661.0,23709.0
False,/mgstAcEIqF3RIWVqP4jICEy3q9F.jpg,"[18, 28]",70006,en,Never Back Down 2: The Beatdown,Four fighters from different backgrounds come together to train under an ex MMA rising star and then ultimately have to fight each other and the traitor in their midst.,43.108,/7VjtTMQpfy9GxMyjUfuYTfyatZz.jpg,2011-09-13,Never Back Down 2: The Beatdown,False,6.448,636,3000000,"Drama, Action",tt1754264,Stage 6 Films,United States of America,0,99,Released,,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/pZFuow2rweIqyNHz6xZSxnLVmMc.jpg,[27],1097150,en,Deliver Us,"When a nun in a remote convent claims immaculate conception, the Vatican sends a team of priests to investigate, concerned about an ancient prophecy that a woman will give birth to twin boys: one the Messiah, the other the Antichrist.",37.851,/uoKUTwvHvSVHWjSM4RhCh6rKL0U.jpg,2023-08-30,Deliver Us,False,5.8,57,0,Horror,tt14462452,"World's Fair Pictures, XYZ Films, CAA","Estonia, United States of America",0,102,Released,A virgin will give birth to heaven and hell.,English,3255.0,4883.0,176430.0,365265.0,1882.0,5829.0,,,,,4883.0,371094.0,375977.0,,,,
False,/dcnSWFCtk4b2aIzkhq6IDbzoIf1.jpg,"[28, 35]",942047,en,Outsource,"A police chief hires an old friend, who is an international spy, to help him search for a wanted suspect in the Philippines. When the chief dies, all evidence points towards the spy, and he must go to extremes to defend himself.",38.516,/zIAF0UXtCJTJOYNYWiBfyifaaOi.jpg,2022-01-18,Outsource,False,5.6,30,0,"Action, Comedy",tt12330400,Luminaire Artisans,United Arab Emirates,0,102,Released,He knows who you are.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/laeEtakR2pLKu3CeRwB2lU5Y53X.jpg,"[16, 10751, 12]",10567,en,Dinosaur,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,38.839,/rSje3FS7ycJSglowlngjsvDt7vO.jpg,2000-05-19,Dinosaur,False,6.5,2505,127500000,"Animation, Family, Adventure",tt0130623,"Walt Disney Pictures, Walt Disney Feature Animation, The Secret Lab",United States of America,354248063,82,Released,Discover a world you've only imagined.,English,38854851.0,137748063.0,,,0.0,15168822.0,,,,,137748063.0,212074702.0,349822765.0,,,,
False,/yWZCOzib7BipGjYJ39nrplb1Fy.jpg,"[28, 16, 878]",303857,ja,ドラゴンボールZ 復活の「F」,"One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",46.589,/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,2015-04-18,Dragon Ball Z: Resurrection 'F',False,6.845,1899,5000000,"Action, Animation, Science Fiction",tt3819668,"Toei Animation, Fizz Sound Creation, Toei Company, Fox International Productions Japan, Shueisha, Fuji Television Network, Bandai, Bandai Namco Group",Japan,61768190,93,Released,The whole universe has been waiting... a godly dimension of battle begins.,日本語,1817937.0,8008363.0,9083038.0,32055103.0,1060702.0,1449324.0,8791195.0,17106073.0,1345131.0,1607680.0,8008363.0,53759827.0,61768190.0,,,,
False,/hmEbQB5UlcwobldcSDNlLZiUnmA.jpg,"[10752, 28, 18]",193756,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",40.084,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,2013-12-24,Lone Survivor,False,7.4,4267,40000000,"War, Action, Drama",tt1091191,"EFO Films, Envision Entertainment, Film 44, Herrick Entertainment, Leverage Entertainment, Spikings Entertainment, Single Berry, Closest to the Hole Productions",United States of America,149295601,121,Released,Based on true acts of courage,"English, پښتو",90872.0,125095601.0,3905772.0,10450998.0,5157302.0,12451094.0,954313.0,1838952.0,,,125095601.0,29707311.0,154802912.0,,,,
False,/l212Ivv1ZDyvT16Gfn1ASzUzF0f.jpg,[27],37169,lt,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",42.576,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,2009-10-31,The Human Centipede (First Sequence),False,5.2,2164,2000000,Horror,tt1467304,Six Entertainment,Netherlands,252207,91,Released,Their flesh is his fantasy,"日本語, Deutsch, English",,,,,,,,,,,181467.0,143646.0,325113.0,0.0,181467.0,325113.0,18110.0
False,/6KDLAU9OnA0FhXP1av8jqavCGG9.jpg,[27],9532,en,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",48.788,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,2000-03-17,Final Destination,False,6.599,5587,23000000,Horror,tt0195714,"Hard Eight Pictures, New Line Cinema, Zide-Perry Productions",United States of America,112900000,98,Released,No accidents. No coincidences. No escapes. You can't cheat death.,"English, Français",10015822.0,53331147.0,0.0,7863124.0,0.0,40921116.0,0.0,9363400.0,,,53331147.0,59549147.0,112880294.0,,,,
False,/k5qXRqhCkzETnH0ktCtyBGR7pWz.jpg,"[18, 10749]",24402,fr,Emmanuelle,An employee at the French Embassy in Bangkok invites his wife to join him – and enjoy the benefits of their open marriage.,48.754,/cEXZik5xYIiEWYwswbjYVpJT5w9.jpg,1974-06-25,Emmanuelle,False,6.0,757,500000,"Drama, Romance",tt0071464,"Orphée Productions, Trinacra Films",France,20200000,95,Released,Let's you feel good without feeling bad,Français,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/zkALOhWSieAUT2AXCH6gf3j4gUS.jpg,"[27, 14, 10752, 18]",1231828,uk,Конотопська відьма,"The tale unfolds around an ancient witch from the Ukrainian town of Konotop, who  long ago abandoned her extraordinary powers after falling in love with a mortal man. However, tragedy strikes when her beloved is brutally murdered by the russian soldiers as they occupy Konotop in February 2022. Fueled by grief and a thirst for revenge, she reclaims her supernatural abilities, embarking on a blood-soaked quest to mete out justice to her fiancé's killers.",48.751,/2LwX3lgTsyIERRbvJdHj0lCjUqU.jpg,2024-08-22,The Witch. Revenge,False,6.2,11,0,"Horror, Fantasy, War, Drama",tt32200215,FILM.UA Group,Ukraine,0,100,Released,Enemy will get all the things she said.,Український,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/1EiESIhVU4529hXWEfPw2XIrWjc.jpg,"[18, 10749, 35]",1191610,es,Goyo,"A young autistic museum guide lives by a strict routine — until he falls in love with his coworker and must confront a whirlwind of new, intense emotions.",48.698,/fCjC1RRbEJUpDjM55RNUMXQen0b.jpg,2024-06-27,Goyo,False,6.9,59,0,"Drama, Romance, Comedy",tt32598483,"Kuarzo Entertainment Argentina, Leyenda",Argentina,0,108,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/4JOPLgIwDQ1qNI5EHiCF5hPII8Y.jpg,"[27, 9648]",4234,en,Scream 3,"While Sidney Prescott and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",48.696,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,2000-02-04,Scream 3,False,5.99,3566,40000000,"Horror, Mystery",tt0134084,"Dimension Films, Konrad Pictures, Craven-Maddalena Films",United States of America,161834276,116,Released,The most terrifying scream is always the last.,English,34713342.0,89143175.0,,,,,,,,,89143175.0,72691101.0,161834276.0,,,,
False,/j7ij93mtHXAF8D3PjRSEaKPHpIE.jpg,"[878, 53, 18, 9648, 28]",406990,en,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",48.677,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,2017-08-18,What Happened to Monday,False,7.2,6008,20000000,"Science Fiction, Thriller, Drama, Mystery, Action",tt1536537,"Nexus Factory, Vendôme Pictures, Raffaella Productions, SND, Title Media, uMedia, uFund","Belgium, Germany, France, Romania, United Kingdom",27975429,123,Released,Seven sisters. One identity.,English,,,2985810.0,9402181.0,5213976.0,18573248.0,,,,,0.0,27975429.0,27975429.0,,,,
False,/klJMCIblHLFwCuGjKz7tyOpekIC.jpg,"[12, 28, 53]",36557,en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",48.665,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,2006-11-14,Casino Royale,False,7.6,10636,150000000,"Adventure, Action, Thriller",tt0381061,"Metro-Goldwyn-Mayer, Columbia Pictures, EON Productions, Danjaq, Casino Royale Productions","United Kingdom, United States of America",599045960,144,Released,Everyone has a past. Every legend has a beginning.,"English, Français",,,,,,,,,,,167445960.0,449131592.0,616577552.0,0.0,167445960.0,616577552.0,20224.0
False,/2WtZi4FdWntSAEDNBwuDSyhlGdc.jpg,"[28, 35, 10749]",22538,en,Scott Pilgrim vs. the World,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",48.663,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,2010-08-12,Scott Pilgrim vs. the World,False,7.491,7816,85000000,"Action, Comedy, Romance",tt0446029,"Marc Platt Productions, Big Talk Studios, Closed on Mondays Entertainment, dentsu","Japan, United Kingdom, United States of America",51691156,113,Released,An epic of epic epicness.,English,,,,,,,,,,,33391900.0,18299256.0,51691156.0,0.0,33391900.0,51134074.0,79630.0
False,/yrjFk8OVnwOQ5qUxbHZJYobxQra.jpg,"[35, 10751, 14]",2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",48.66,/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,1993-11-19,Addams Family Values,False,6.962,2977,47000000,"Comedy, Family, Fantasy",tt0106220,"Scott Rudin Productions, Paramount Pictures",United States of America,48919043,94,Released,The family just got a little stranger.,English,14117545.0,48919043.0,,,,,,,,,48919043.0,0.0,48919043.0,,,,
False,/hYY4k0346KtwskCrgmC4C4HGSnj.jpg,"[14, 12, 28]",57165,en,Wrath of the Titans,"Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.",48.648,/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg,2012-03-28,Wrath of the Titans,False,5.746,4157,150000000,"Fantasy, Adventure, Action",tt1646987,"Thunder Road, Legendary Pictures, Cott Productions, Furia de Titanes II, A.I.E., Warner Bros. Pictures","Spain, United States of America",301970083,99,Released,Feel the Wrath,English,33457188.0,83670083.0,27726122.0,59439829.0,21505647.0,62173755.0,14598450.0,58548569.0,,,83670083.0,218300000.0,301970083.0,,,,
False,/v85FlkbMYKa5du1glm0YfYNsL2n.jpg,"[18, 10402, 10749]",776503,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",48.643,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-13,CODA,False,7.935,2227,10000000,"Drama, Music, Romance",tt10366460,"Vendôme Pictures, Pathé, Picture Perfect Entertainment","France, United States of America",1905058,112,Released,Every family has its own language.,"English, Español",,,132522.0,549619.0,24253.0,222172.0,453791.0,1133267.0,,,0.0,1905058.0,1905058.0,,,,
False,/8KJMOKyl9rpgb9ELEwhfBMIaTHw.jpg,"[16, 10751, 14, 35]",1139087,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",48.642,/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,2023-09-24,Once Upon a Studio,False,8.3,352,0,"Animation, Family, Fantasy, Comedy",tt28035641,"Walt Disney Animation Studios, Walt Disney Pictures",United States of America,0,9,Released,100 years of Disney magic comes together.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/8kth3S0jZpv8vDackCwozuyZCx3.jpg,"[28, 14, 9648, 12, 53]",634521,ja,約束のネバーランド,"A number of children are being well fed, taken care of, and pampered at a very meticulate and managed orphanage. The facility and grounds are impressive, but the wall acting as a barrier is high. There is a secret to the place and once revealed to several orphans, they're desperate to escape.",48.642,/7tMAledkia9p72zON1nLRlyfHO7.jpg,2020-12-18,The Promised Neverland,False,7.5,56,0,"Action, Fantasy, Mystery, Adventure, Thriller",tt11027510,"TOHO, Shueisha, Office Crescendo",Japan,17710977,119,Released,,"English, 日本語",,,2808887.0,17710977.0,,,,,,,0.0,17710977.0,17710977.0,,,,
False,/g2DncwuglwXBpqX2TNKZh7v9iJy.jpg,[28],239241,ja,くノ一忍法帖II 聖少女の秘宝,The Shogun wants a large shipment of gold that the Catholic church sent to help Christianity get a foothold in Japan and the secret to its location is written on five bells hidden in the vaginas of five female ninjas.,48.561,/fLXSe7VuB630VoJ39lTPCiwFoXq.jpg,1992-08-21,Female Ninjas Magic Chronicles 2: Secret of the Christian Bells,False,7.0,1,0,Action,tt0184655,,Japan,0,81,Released,,日本語,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,"[18, 14, 10749]",4922,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",48.556,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,2008-12-25,The Curious Case of Benjamin Button,False,7.589,12707,150000000,"Drama, Fantasy, Romance",tt0421715,"Paramount Pictures, Warner Bros. Pictures, The Kennedy/Marshall Company",United States of America,335800000,166,Released,"Life isn't measured in minutes, but in moments.",English,26853816.0,127509326.0,11590494.0,61613804.0,30788442.0,122771085.0,3633472.0,23908571.0,,,127509326.0,208293460.0,335802786.0,,,,
False,/AjDyXDvk4VOtDp9aLJpAnBx1uyD.jpg,"[28, 12, 878, 53]",9381,en,Babylon A.D.,A veteran-turned-mercenary is hired to take a young woman with a secret from post-apocalyptic Eastern Europe to New York City.,48.507,/kt9nqD0uOar8IVE9191HXhWOXKI.jpg,2008-08-20,Babylon A.D.,False,5.7,2081,70000000,"Action, Adventure, Science Fiction, Thriller",tt0364970,"Babylon, MNP Entreprise, StudioCanal, Babylon Films Limited, M6 Films, M6, CinéCinéma, Canal+, Dune Entertainment, 20th Century Fox","France, United Kingdom, United States of America",72109200,101,Released,Kill or be Killed.,"English, Pусский",9484627.0,22532572.0,5345516.0,12231755.0,11070513.0,28384392.0,1799522.0,7683351.0,0.0,1228608.0,22532572.0,49576628.0,72109200.0,,,,
False,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,"[12, 10751, 14]",241259,en,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,48.477,/kbGamUkYfgKIYIrU8kW5oc0NatZ.jpg,2016-05-25,Alice Through the Looking Glass,False,6.6,6382,170000000,"Adventure, Family, Fantasy",tt2567026,"Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions","United Kingdom, United States of America",299457024,113,Released,It's time for a little madness.,English,,,,,,,,,,,77041381.0,222779417.0,299820798.0,0.0,77041381.0,287911143.0,31045.0
False,/cIHFTyIf0LjRzjSnwtCAGzwTOKK.jpg,[28],931642,en,Lights Out,"A drifting ex-soldier turns underground fighter with the help of a just-released ex-con, pitting him against corrupt cops and hired killers now gunning for him and all those he cares about.",48.453,/pZQ1k20EQ4kkOZ43MBHvPkGEXmf.jpg,2024-02-16,Lights Out,False,6.9,117,7000000,Action,tt16368898,Firebrand,United States of America,0,90,Released,They started the wrong fight.,"English, Español",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/mgcbG1w3lgj9lajGBXVUjLQti8P.jpg,"[28, 12, 53]",37724,en,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",48.44,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,2012-10-24,Skyfall,False,7.2,15120,200000000,"Action, Adventure, Thriller",tt1074638,"Metro-Goldwyn-Mayer, EON Productions, Danjaq, Columbia Pictures","United Kingdom, United States of America",1108594176,143,Released,Think on your sins.,English,,,,,,,,,,,304360277.0,804200736.0,1108594137.0,0.0,304360277.0,1057204441.0,6194.0
